query_id,category,expected_occurrences,observed_occurrences,total_execution_ms,mean_execution_ms,min_execution_ms,max_execution_ms,total_planning_ms,mean_planning_ms,total_planning_plus_execution_ms
Q062,weak_owner,1,1,255.189000,255.189000,255.189000,255.189000,3.990000,3.990000,259.179000
Q063,relationship_join,1,1,241.014000,241.014000,241.014000,241.014000,0.350000,0.350000,241.364000
Q064,selection_projection,1,1,128.751000,128.751000,128.751000,128.751000,0.054000,0.054000,128.805000
Q065,relationship_join,1,1,11575.457000,11575.457000,11575.457000,11575.457000,0.185000,0.185000,11575.642000
Q066,selection_projection,1,1,1179.620000,1179.620000,1179.620000,1179.620000,40.896000,40.896000,1220.516000
Q067,aggregation,1,1,11.497000,11.497000,11.497000,11.497000,1.208000,1.208000,12.705000
Q068,weak_owner,1,1,176.251000,176.251000,176.251000,176.251000,0.381000,0.381000,176.632000
Q069,complex_multi_join,1,1,6836.884000,6836.884000,6836.884000,6836.884000,1.445000,1.445000,6838.329000
Q070,aggregation,1,1,1761.243000,1761.243000,1761.243000,1761.243000,1.752000,1.752000,1762.995000
Q071,weak_owner,1,1,0.565000,0.565000,0.565000,0.565000,0.047000,0.047000,0.612000
Q072,weak_owner,1,1,283.871000,283.871000,283.871000,283.871000,1.154000,1.154000,285.025000
Q073,selection_projection,1,1,22.633000,22.633000,22.633000,22.633000,0.303000,0.303000,22.936000
Q074,weak_owner,1,1,269.887000,269.887000,269.887000,269.887000,1.514000,1.514000,271.401000
Q075,aggregation,1,1,57.395000,57.395000,57.395000,57.395000,16.294000,16.294000,73.689000
Q076,relationship_join,1,1,181.620000,181.620000,181.620000,181.620000,0.197000,0.197000,181.817000
Q077,selection_projection,1,1,3.227000,3.227000,3.227000,3.227000,0.045000,0.045000,3.272000
Q078,complex_multi_join,1,1,7399.934000,7399.934000,7399.934000,7399.934000,43.103000,43.103000,7443.037000
Q079,weak_owner,1,1,14.606000,14.606000,14.606000,14.606000,1.154000,1.154000,15.760000
Q080,relationship_join,1,1,1992.267000,1992.267000,1992.267000,1992.267000,0.752000,0.752000,1993.019000
Q081,relationship_join,1,1,91.725000,91.725000,91.725000,91.725000,0.780000,0.780000,92.505000
Q082,selection_projection,1,1,1091.357000,1091.357000,1091.357000,1091.357000,0.063000,0.063000,1091.420000
Q083,selection_projection,1,1,54.227000,54.227000,54.227000,54.227000,0.063000,0.063000,54.290000
Q084,weak_owner,1,1,232.756000,232.756000,232.756000,232.756000,0.129000,0.129000,232.885000
Q085,complex_multi_join,1,1,1428.947000,1428.947000,1428.947000,1428.947000,0.549000,0.549000,1429.496000
Q086,selection_projection,1,1,937.910000,937.910000,937.910000,937.910000,15.208000,15.208000,953.118000
Q087,selection_projection,1,1,875.758000,875.758000,875.758000,875.758000,0.050000,0.050000,875.808000
Q088,weak_owner,1,1,9.077000,9.077000,9.077000,9.077000,43.368000,43.368000,52.445000
Q089,selection_projection,1,1,1054.902000,1054.902000,1054.902000,1054.902000,0.028000,0.028000,1054.930000
Q090,relationship_join,1,1,8743.985000,8743.985000,8743.985000,8743.985000,45.302000,45.302000,8789.287000
Q091,complex_multi_join,1,1,8970.321000,8970.321000,8970.321000,8970.321000,1.978000,1.978000,8972.299000
Q092,relationship_join,1,1,2321.510000,2321.510000,2321.510000,2321.510000,0.560000,0.560000,2322.070000
Q093,aggregation,1,1,11.192000,11.192000,11.192000,11.192000,1.162000,1.162000,12.354000
Q094,weak_owner,1,1,15.409000,15.409000,15.409000,15.409000,0.116000,0.116000,15.525000
Q095,selection_projection,1,1,158.443000,158.443000,158.443000,158.443000,0.124000,0.124000,158.567000
Q096,aggregation,1,1,80.240000,80.240000,80.240000,80.240000,40.563000,40.563000,120.803000
Q097,complex_multi_join,1,1,47780.067000,47780.067000,47780.067000,47780.067000,1.873000,1.873000,47781.940000
Q098,selection_projection,1,1,167.648000,167.648000,167.648000,167.648000,0.082000,0.082000,167.730000
Q099,selection_projection,1,1,1268.241000,1268.241000,1268.241000,1268.241000,0.077000,0.077000,1268.318000
Q100,weak_owner,1,1,14.898000,14.898000,14.898000,14.898000,43.078000,43.078000,57.976000
