query_id,category,expected_occurrences,observed_occurrences,total_execution_ms,mean_execution_ms,min_execution_ms,max_execution_ms,total_planning_ms,mean_planning_ms,total_planning_plus_execution_ms
Q062,weak_owner,1,1,29.323000,29.323000,29.323000,29.323000,2.123000,2.123000,31.446000
Q063,complex_multi_join,1,1,98.456000,98.456000,98.456000,98.456000,1.828000,1.828000,100.284000
Q064,weak_owner,1,1,32.451000,32.451000,32.451000,32.451000,0.128000,0.128000,32.579000
Q065,aggregation,1,1,110.087000,110.087000,110.087000,110.087000,19.368000,19.368000,129.455000
Q066,weak_owner,1,1,230.750000,230.750000,230.750000,230.750000,0.138000,0.138000,230.888000
Q067,selection_projection,1,1,188.339000,188.339000,188.339000,188.339000,0.059000,0.059000,188.398000
Q068,selection_projection,1,1,1289.185000,1289.185000,1289.185000,1289.185000,0.066000,0.066000,1289.251000
Q069,selection_projection,1,1,1034.949000,1034.949000,1034.949000,1034.949000,0.093000,0.093000,1035.042000
Q070,aggregation,1,1,96.377000,96.377000,96.377000,96.377000,0.251000,0.251000,96.628000
Q071,selection_projection,1,1,115.059000,115.059000,115.059000,115.059000,0.059000,0.059000,115.118000
Q072,relationship_join,1,1,423.345000,423.345000,423.345000,423.345000,0.253000,0.253000,423.598000
Q073,weak_owner,1,1,4.947000,4.947000,4.947000,4.947000,27.512000,27.512000,32.459000
Q074,complex_multi_join,1,1,4298.192000,4298.192000,4298.192000,4298.192000,2.095000,2.095000,4300.287000
Q075,relationship_join,1,1,9127.158000,9127.158000,9127.158000,9127.158000,1.223000,1.223000,9128.381000
Q076,aggregation,1,1,33.952000,33.952000,33.952000,33.952000,0.236000,0.236000,34.188000
Q077,selection_projection,1,1,956.611000,956.611000,956.611000,956.611000,0.043000,0.043000,956.654000
Q078,weak_owner,1,1,22.578000,22.578000,22.578000,22.578000,0.092000,0.092000,22.670000
Q079,aggregation,1,1,33510.702000,33510.702000,33510.702000,33510.702000,0.466000,0.466000,33511.168000
Q080,aggregation,1,1,12.597000,12.597000,12.597000,12.597000,0.229000,0.229000,12.826000
Q081,weak_owner,1,1,197.578000,197.578000,197.578000,197.578000,0.326000,0.326000,197.904000
Q082,weak_owner,1,1,188.375000,188.375000,188.375000,188.375000,0.130000,0.130000,188.505000
Q083,complex_multi_join,1,1,803.005000,803.005000,803.005000,803.005000,1.036000,1.036000,804.041000
Q084,selection_projection,1,1,233.873000,233.873000,233.873000,233.873000,0.066000,0.066000,233.939000
Q085,weak_owner,1,1,29.785000,29.785000,29.785000,29.785000,0.142000,0.142000,29.927000
Q086,relationship_join,1,1,93.729000,93.729000,93.729000,93.729000,0.195000,0.195000,93.924000
Q087,aggregation,1,1,14.547000,14.547000,14.547000,14.547000,9.764000,9.764000,24.311000
Q088,selection_projection,1,1,1933.493000,1933.493000,1933.493000,1933.493000,0.061000,0.061000,1933.554000
Q089,relationship_join,1,1,417.206000,417.206000,417.206000,417.206000,9.575000,9.575000,426.781000
Q090,selection_projection,1,1,180.070000,180.070000,180.070000,180.070000,0.059000,0.059000,180.129000
Q091,selection_projection,1,1,1189.860000,1189.860000,1189.860000,1189.860000,0.063000,0.063000,1189.923000
Q092,selection_projection,1,1,153.189000,153.189000,153.189000,153.189000,0.207000,0.207000,153.396000
Q093,selection_projection,1,1,20.230000,20.230000,20.230000,20.230000,0.047000,0.047000,20.277000
Q094,complex_multi_join,1,1,4959.916000,4959.916000,4959.916000,4959.916000,0.629000,0.629000,4960.545000
Q095,selection_projection,1,1,1053.447000,1053.447000,1053.447000,1053.447000,0.050000,0.050000,1053.497000
Q096,selection_projection,1,1,953.570000,953.570000,953.570000,953.570000,0.049000,0.049000,953.619000
Q097,relationship_join,1,1,162.352000,162.352000,162.352000,162.352000,0.205000,0.205000,162.557000
Q098,selection_projection,1,1,21.009000,21.009000,21.009000,21.009000,0.047000,0.047000,21.056000
Q099,aggregation,1,1,4019.459000,4019.459000,4019.459000,4019.459000,0.204000,0.204000,4019.663000
Q100,complex_multi_join,1,1,98.610000,98.610000,98.610000,98.610000,1.160000,1.160000,99.770000
