query_id,category,expected_occurrences,observed_occurrences,total_execution_ms,mean_execution_ms,min_execution_ms,max_execution_ms,total_planning_ms,mean_planning_ms,total_planning_plus_execution_ms
Q064,selection_projection,1,1,22.458000,22.458000,22.458000,22.458000,0.035000,0.035000,22.493000
Q065,selection_projection,1,1,75.328000,75.328000,75.328000,75.328000,0.024000,0.024000,75.352000
Q066,selection_projection,1,1,36.683000,36.683000,36.683000,36.683000,0.055000,0.055000,36.738000
Q067,selection_projection,1,1,37.187000,37.187000,37.187000,37.187000,0.054000,0.054000,37.241000
Q068,selection_projection,1,1,20.606000,20.606000,20.606000,20.606000,0.035000,0.035000,20.641000
Q069,selection_projection,1,1,12.710000,12.710000,12.710000,12.710000,0.038000,0.038000,12.748000
Q070,selection_projection,1,1,89.983000,89.983000,89.983000,89.983000,0.051000,0.051000,90.034000
Q071,selection_projection,1,1,23.297000,23.297000,23.297000,23.297000,0.088000,0.088000,23.385000
Q072,selection_projection,1,1,27.043000,27.043000,27.043000,27.043000,0.042000,0.042000,27.085000
Q073,selection_projection,1,1,18.843000,18.843000,18.843000,18.843000,0.035000,0.035000,18.878000
Q074,selection_projection,1,1,206.553000,206.553000,206.553000,206.553000,0.102000,0.102000,206.655000
Q075,selection_projection,1,1,2.203000,2.203000,2.203000,2.203000,0.039000,0.039000,2.242000
Q076,selection_projection,1,1,83.660000,83.660000,83.660000,83.660000,25.505000,25.505000,109.165000
Q077,selection_projection,1,1,143.593000,143.593000,143.593000,143.593000,0.036000,0.036000,143.629000
Q078,selection_projection,1,1,1761.403000,1761.403000,1761.403000,1761.403000,25.227000,25.227000,1786.630000
Q079,selection_projection,1,1,24.151000,24.151000,24.151000,24.151000,0.040000,0.040000,24.191000
Q080,selection_projection,1,1,138.812000,138.812000,138.812000,138.812000,0.042000,0.042000,138.854000
Q081,selection_projection,1,1,1.968000,1.968000,1.968000,1.968000,0.065000,0.065000,2.033000
Q082,selection_projection,1,1,31.876000,31.876000,31.876000,31.876000,0.022000,0.022000,31.898000
Q083,selection_projection,1,1,141.403000,141.403000,141.403000,141.403000,0.043000,0.043000,141.446000
Q084,selection_projection,1,1,14.609000,14.609000,14.609000,14.609000,0.053000,0.053000,14.662000
Q085,selection_projection,1,1,25.555000,25.555000,25.555000,25.555000,0.036000,0.036000,25.591000
Q086,selection_projection,1,1,46.618000,46.618000,46.618000,46.618000,0.056000,0.056000,46.674000
Q087,selection_projection,1,1,228.224000,228.224000,228.224000,228.224000,0.038000,0.038000,228.262000
Q088,selection_projection,1,1,144.187000,144.187000,144.187000,144.187000,0.048000,0.048000,144.235000
Q089,selection_projection,1,1,1546.114000,1546.114000,1546.114000,1546.114000,0.058000,0.058000,1546.172000
