query_id,category,expected_occurrences,observed_occurrences,total_execution_ms,mean_execution_ms,min_execution_ms,max_execution_ms,total_planning_ms,mean_planning_ms,total_planning_plus_execution_ms
Q061,selection_projection,1,1,937.424000,937.424000,937.424000,937.424000,0.046000,0.046000,937.470000
Q062,selection_projection,1,1,127.809000,127.809000,127.809000,127.809000,0.049000,0.049000,127.858000
Q063,selection_projection,1,1,1081.209000,1081.209000,1081.209000,1081.209000,0.055000,0.055000,1081.264000
Q064,selection_projection,1,1,911.590000,911.590000,911.590000,911.590000,0.047000,0.047000,911.637000
Q065,selection_projection,1,1,945.708000,945.708000,945.708000,945.708000,0.069000,0.069000,945.777000
Q066,selection_projection,1,1,1052.076000,1052.076000,1052.076000,1052.076000,0.066000,0.066000,1052.142000
Q067,selection_projection,1,1,905.933000,905.933000,905.933000,905.933000,0.044000,0.044000,905.977000
Q068,selection_projection,1,1,1944.281000,1944.281000,1944.281000,1944.281000,0.064000,0.064000,1944.345000
Q069,selection_projection,1,1,887.627000,887.627000,887.627000,887.627000,0.069000,0.069000,887.696000
Q070,selection_projection,1,1,1462.514000,1462.514000,1462.514000,1462.514000,0.064000,0.064000,1462.578000
Q071,selection_projection,1,1,1258.259000,1258.259000,1258.259000,1258.259000,0.090000,0.090000,1258.349000
Q072,selection_projection,1,1,947.307000,947.307000,947.307000,947.307000,0.058000,0.058000,947.365000
Q073,selection_projection,1,1,1413.432000,1413.432000,1413.432000,1413.432000,0.075000,0.075000,1413.507000
Q074,selection_projection,1,1,1444.303000,1444.303000,1444.303000,1444.303000,0.061000,0.061000,1444.364000
Q075,selection_projection,1,1,1990.521000,1990.521000,1990.521000,1990.521000,0.051000,0.051000,1990.572000
Q076,selection_projection,1,1,939.253000,939.253000,939.253000,939.253000,0.065000,0.065000,939.318000
Q077,selection_projection,1,1,1472.416000,1472.416000,1472.416000,1472.416000,0.059000,0.059000,1472.475000
Q078,selection_projection,1,1,964.353000,964.353000,964.353000,964.353000,0.048000,0.048000,964.401000
Q079,selection_projection,1,1,1073.523000,1073.523000,1073.523000,1073.523000,0.073000,0.073000,1073.596000
Q080,selection_projection,1,1,991.245000,991.245000,991.245000,991.245000,0.052000,0.052000,991.297000
Q081,selection_projection,1,1,1362.259000,1362.259000,1362.259000,1362.259000,0.063000,0.063000,1362.322000
Q082,selection_projection,1,1,1574.446000,1574.446000,1574.446000,1574.446000,0.064000,0.064000,1574.510000
Q083,selection_projection,1,1,911.216000,911.216000,911.216000,911.216000,0.049000,0.049000,911.265000
Q084,selection_projection,1,1,1968.079000,1968.079000,1968.079000,1968.079000,0.055000,0.055000,1968.134000
Q085,selection_projection,1,1,1525.870000,1525.870000,1525.870000,1525.870000,0.070000,0.070000,1525.940000
Q086,selection_projection,1,1,2256.807000,2256.807000,2256.807000,2256.807000,0.072000,0.072000,2256.879000
Q087,selection_projection,1,1,1403.559000,1403.559000,1403.559000,1403.559000,0.048000,0.048000,1403.607000
Q088,selection_projection,1,1,934.663000,934.663000,934.663000,934.663000,0.047000,0.047000,934.710000
Q089,selection_projection,1,1,1003.936000,1003.936000,1003.936000,1003.936000,0.064000,0.064000,1004.000000
Q090,selection_projection,1,1,898.231000,898.231000,898.231000,898.231000,0.077000,0.077000,898.308000
Q091,selection_projection,1,1,919.834000,919.834000,919.834000,919.834000,0.053000,0.053000,919.887000
Q092,selection_projection,1,1,1059.478000,1059.478000,1059.478000,1059.478000,0.050000,0.050000,1059.528000
Q093,selection_projection,1,1,154.517000,154.517000,154.517000,154.517000,0.045000,0.045000,154.562000
Q094,selection_projection,1,1,168.209000,168.209000,168.209000,168.209000,0.054000,0.054000,168.263000
Q095,selection_projection,1,1,915.999000,915.999000,915.999000,915.999000,0.044000,0.044000,916.043000
Q096,selection_projection,1,1,918.273000,918.273000,918.273000,918.273000,0.046000,0.046000,918.319000
Q097,selection_projection,1,1,144.872000,144.872000,144.872000,144.872000,0.050000,0.050000,144.922000
Q098,selection_projection,1,1,184.646000,184.646000,184.646000,184.646000,0.051000,0.051000,184.697000
Q099,selection_projection,1,1,249.876000,249.876000,249.876000,249.876000,0.052000,0.052000,249.928000
Q100,selection_projection,1,1,1416.404000,1416.404000,1416.404000,1416.404000,0.048000,0.048000,1416.452000
