query_id,category,expected_occurrences,observed_occurrences,total_execution_ms,mean_execution_ms,min_execution_ms,max_execution_ms,total_planning_ms,mean_planning_ms,total_planning_plus_execution_ms
Q059,selection_projection,1,1,1667.580000,1667.580000,1667.580000,1667.580000,0.065000,0.065000,1667.645000
Q060,selection_projection,1,1,1068.619000,1068.619000,1068.619000,1068.619000,0.274000,0.274000,1068.893000
Q061,selection_projection,1,1,193.211000,193.211000,193.211000,193.211000,0.062000,0.062000,193.273000
Q062,selection_projection,1,1,2108.764000,2108.764000,2108.764000,2108.764000,0.057000,0.057000,2108.821000
Q063,selection_projection,1,1,1404.293000,1404.293000,1404.293000,1404.293000,0.048000,0.048000,1404.341000
Q064,selection_projection,1,1,172.929000,172.929000,172.929000,172.929000,0.055000,0.055000,172.984000
Q065,selection_projection,1,1,197.380000,197.380000,197.380000,197.380000,0.049000,0.049000,197.429000
Q066,selection_projection,1,1,2016.663000,2016.663000,2016.663000,2016.663000,0.056000,0.056000,2016.719000
Q067,selection_projection,1,1,1014.609000,1014.609000,1014.609000,1014.609000,0.050000,0.050000,1014.659000
Q068,selection_projection,1,1,968.570000,968.570000,968.570000,968.570000,0.050000,0.050000,968.620000
Q069,selection_projection,1,1,2000.522000,2000.522000,2000.522000,2000.522000,0.054000,0.054000,2000.576000
Q070,selection_projection,1,1,148.466000,148.466000,148.466000,148.466000,0.050000,0.050000,148.516000
Q071,selection_projection,1,1,1005.632000,1005.632000,1005.632000,1005.632000,0.049000,0.049000,1005.681000
Q072,selection_projection,1,1,1126.410000,1126.410000,1126.410000,1126.410000,0.061000,0.061000,1126.471000
Q073,selection_projection,1,1,136.593000,136.593000,136.593000,136.593000,41.897000,41.897000,178.490000
Q074,selection_projection,1,1,1548.329000,1548.329000,1548.329000,1548.329000,0.063000,0.063000,1548.392000
Q075,selection_projection,1,1,1060.391000,1060.391000,1060.391000,1060.391000,0.046000,0.046000,1060.437000
Q076,selection_projection,1,1,124.725000,124.725000,124.725000,124.725000,0.063000,0.063000,124.788000
Q077,selection_projection,1,1,1087.992000,1087.992000,1087.992000,1087.992000,0.048000,0.048000,1088.040000
Q078,selection_projection,1,1,1442.289000,1442.289000,1442.289000,1442.289000,0.055000,0.055000,1442.344000
Q079,selection_projection,1,1,1019.193000,1019.193000,1019.193000,1019.193000,0.044000,0.044000,1019.237000
Q080,selection_projection,1,1,2076.276000,2076.276000,2076.276000,2076.276000,0.052000,0.052000,2076.328000
Q081,selection_projection,1,1,1505.378000,1505.378000,1505.378000,1505.378000,0.064000,0.064000,1505.442000
Q082,selection_projection,1,1,147.588000,147.588000,147.588000,147.588000,0.051000,0.051000,147.639000
Q083,selection_projection,1,1,217.702000,217.702000,217.702000,217.702000,0.073000,0.073000,217.775000
Q084,selection_projection,1,1,1498.596000,1498.596000,1498.596000,1498.596000,0.060000,0.060000,1498.656000
Q085,selection_projection,1,1,172.260000,172.260000,172.260000,172.260000,0.053000,0.053000,172.313000
Q086,selection_projection,1,1,1379.936000,1379.936000,1379.936000,1379.936000,0.056000,0.056000,1379.992000
Q087,selection_projection,1,1,1492.528000,1492.528000,1492.528000,1492.528000,0.052000,0.052000,1492.580000
Q088,selection_projection,1,1,1041.251000,1041.251000,1041.251000,1041.251000,0.053000,0.053000,1041.304000
Q089,selection_projection,1,1,2611.397000,2611.397000,2611.397000,2611.397000,0.063000,0.063000,2611.460000
Q090,selection_projection,1,1,1503.435000,1503.435000,1503.435000,1503.435000,0.072000,0.072000,1503.507000
Q091,selection_projection,1,1,1031.758000,1031.758000,1031.758000,1031.758000,0.046000,0.046000,1031.804000
Q092,selection_projection,1,1,187.792000,187.792000,187.792000,187.792000,0.060000,0.060000,187.852000
Q093,selection_projection,1,1,1588.649000,1588.649000,1588.649000,1588.649000,0.084000,0.084000,1588.733000
Q094,selection_projection,1,1,1015.606000,1015.606000,1015.606000,1015.606000,0.047000,0.047000,1015.653000
Q095,selection_projection,1,1,1475.297000,1475.297000,1475.297000,1475.297000,0.056000,0.056000,1475.353000
Q096,selection_projection,1,1,1008.155000,1008.155000,1008.155000,1008.155000,0.051000,0.051000,1008.206000
Q097,selection_projection,1,1,1463.891000,1463.891000,1463.891000,1463.891000,0.064000,0.064000,1463.955000
Q098,selection_projection,1,1,1983.370000,1983.370000,1983.370000,1983.370000,0.053000,0.053000,1983.423000
Q099,selection_projection,1,1,1009.031000,1009.031000,1009.031000,1009.031000,0.050000,0.050000,1009.081000
Q100,selection_projection,1,1,56.672000,56.672000,56.672000,56.672000,0.049000,0.049000,56.721000
