query_id,category,expected_occurrences,observed_occurrences,total_execution_ms,mean_execution_ms,min_execution_ms,max_execution_ms,total_planning_ms,mean_planning_ms,total_planning_plus_execution_ms
Q063,complex_multi_join,1,1,55.447000,55.447000,55.447000,55.447000,8.938000,8.938000,64.385000
Q064,weak_owner,1,1,30.891000,30.891000,30.891000,30.891000,0.114000,0.114000,31.005000
Q065,aggregation,1,1,133.682000,133.682000,133.682000,133.682000,0.220000,0.220000,133.902000
Q066,weak_owner,1,1,143.874000,143.874000,143.874000,143.874000,0.110000,0.110000,143.984000
Q067,selection_projection,1,1,8.537000,8.537000,8.537000,8.537000,0.052000,0.052000,8.589000
Q068,selection_projection,1,1,217.268000,217.268000,217.268000,217.268000,0.106000,0.106000,217.374000
Q069,selection_projection,1,1,4.634000,4.634000,4.634000,4.634000,0.075000,0.075000,4.709000
Q070,aggregation,1,1,489.149000,489.149000,489.149000,489.149000,0.393000,0.393000,489.542000
Q071,selection_projection,1,1,87.545000,87.545000,87.545000,87.545000,0.095000,0.095000,87.640000
Q072,relationship_join,1,1,2129.318000,2129.318000,2129.318000,2129.318000,0.411000,0.411000,2129.729000
Q073,weak_owner,1,1,2.339000,2.339000,2.339000,2.339000,0.063000,0.063000,2.402000
Q074,complex_multi_join,1,1,753.009000,753.009000,753.009000,753.009000,11.492000,11.492000,764.501000
Q075,relationship_join,1,1,8513.545000,8513.545000,8513.545000,8513.545000,0.458000,0.458000,8514.003000
Q076,aggregation,1,1,44.322000,44.322000,44.322000,44.322000,0.258000,0.258000,44.580000
Q077,selection_projection,1,1,139.523000,139.523000,139.523000,139.523000,0.084000,0.084000,139.607000
Q078,weak_owner,1,1,5.135000,5.135000,5.135000,5.135000,0.092000,0.092000,5.227000
Q079,aggregation,1,1,21.139000,21.139000,21.139000,21.139000,0.280000,0.280000,21.419000
Q080,aggregation,1,1,3.032000,3.032000,3.032000,3.032000,0.224000,0.224000,3.256000
Q081,weak_owner,1,1,142.551000,142.551000,142.551000,142.551000,0.094000,0.094000,142.645000
Q082,weak_owner,1,1,120.163000,120.163000,120.163000,120.163000,0.218000,0.218000,120.381000
Q083,complex_multi_join,1,1,917.712000,917.712000,917.712000,917.712000,0.564000,0.564000,918.276000
Q084,selection_projection,1,1,125.389000,125.389000,125.389000,125.389000,0.171000,0.171000,125.560000
Q085,weak_owner,1,1,27.031000,27.031000,27.031000,27.031000,0.129000,0.129000,27.160000
Q086,relationship_join,1,1,108.115000,108.115000,108.115000,108.115000,0.213000,0.213000,108.328000
Q087,aggregation,1,1,8.457000,8.457000,8.457000,8.457000,0.239000,0.239000,8.696000
Q088,selection_projection,1,1,2099.746000,2099.746000,2099.746000,2099.746000,0.136000,0.136000,2099.882000
Q089,relationship_join,1,1,98.716000,98.716000,98.716000,98.716000,8.426000,8.426000,107.142000
Q090,selection_projection,1,1,22.591000,22.591000,22.591000,22.591000,0.054000,0.054000,22.645000
Q091,selection_projection,1,1,139.543000,139.543000,139.543000,139.543000,0.040000,0.040000,139.583000
Q092,selection_projection,1,1,95.167000,95.167000,95.167000,95.167000,0.083000,0.083000,95.250000
Q093,selection_projection,1,1,21.669000,21.669000,21.669000,21.669000,0.046000,0.046000,21.715000
Q094,complex_multi_join,1,1,1035.303000,1035.303000,1035.303000,1035.303000,0.519000,0.519000,1035.822000
Q095,selection_projection,1,1,9.839000,9.839000,9.839000,9.839000,0.066000,0.066000,9.905000
Q096,selection_projection,1,1,9.772000,9.772000,9.772000,9.772000,0.028000,0.028000,9.800000
Q097,relationship_join,1,1,30.059000,30.059000,30.059000,30.059000,0.194000,0.194000,30.253000
Q098,selection_projection,1,1,22.949000,22.949000,22.949000,22.949000,0.046000,0.046000,22.995000
Q099,aggregation,1,1,1262.003000,1262.003000,1262.003000,1262.003000,0.188000,0.188000,1262.191000
Q100,complex_multi_join,1,1,647.313000,647.313000,647.313000,647.313000,0.930000,0.930000,648.243000
