query_id,category,expected_occurrences,observed_occurrences,total_execution_ms,mean_execution_ms,min_execution_ms,max_execution_ms,total_planning_ms,mean_planning_ms,total_planning_plus_execution_ms
Q055,relationship_join,1,1,587.715000,587.715000,587.715000,587.715000,0.479000,0.479000,588.194000
Q056,relationship_join,1,1,864.936000,864.936000,864.936000,864.936000,0.474000,0.474000,865.410000
Q057,relationship_join,1,1,7.633000,7.633000,7.633000,7.633000,0.437000,0.437000,8.070000
Q058,relationship_join,1,1,152.232000,152.232000,152.232000,152.232000,0.180000,0.180000,152.412000
Q059,relationship_join,1,1,2494.229000,2494.229000,2494.229000,2494.229000,0.486000,0.486000,2494.715000
Q060,relationship_join,1,1,84.653000,84.653000,84.653000,84.653000,0.226000,0.226000,84.879000
Q061,relationship_join,1,1,165.919000,165.919000,165.919000,165.919000,0.421000,0.421000,166.340000
Q062,relationship_join,1,1,7.470000,7.470000,7.470000,7.470000,0.202000,0.202000,7.672000
Q063,relationship_join,1,1,167134.867000,167134.867000,167134.867000,167134.867000,0.449000,0.449000,167135.316000
Q064,relationship_join,1,1,2179.766000,2179.766000,2179.766000,2179.766000,0.435000,0.435000,2180.201000
Q065,relationship_join,1,1,59.726000,59.726000,59.726000,59.726000,0.234000,0.234000,59.960000
Q066,relationship_join,1,1,2373.201000,2373.201000,2373.201000,2373.201000,0.463000,0.463000,2373.664000
Q067,relationship_join,1,1,35.290000,35.290000,35.290000,35.290000,0.250000,0.250000,35.540000
Q068,relationship_join,1,1,651.812000,651.812000,651.812000,651.812000,0.215000,0.215000,652.027000
Q069,relationship_join,1,1,391.810000,391.810000,391.810000,391.810000,0.242000,0.242000,392.052000
Q070,relationship_join,1,1,137.359000,137.359000,137.359000,137.359000,0.248000,0.248000,137.607000
Q071,aggregation,1,1,10371.745000,10371.745000,10371.745000,10371.745000,0.548000,0.548000,10372.293000
Q072,aggregation,1,1,30248.048000,30248.048000,30248.048000,30248.048000,0.353000,0.353000,30248.401000
Q073,aggregation,1,1,11661.821000,11661.821000,11661.821000,11661.821000,0.539000,0.539000,11662.360000
Q074,aggregation,1,1,643.002000,643.002000,643.002000,643.002000,0.358000,0.358000,643.360000
Q075,aggregation,1,1,178944.531000,178944.531000,178944.531000,178944.531000,0.578000,0.578000,178945.109000
Q076,aggregation,1,1,183.862000,183.862000,183.862000,183.862000,0.209000,0.209000,184.071000
Q077,aggregation,1,1,1970.937000,1970.937000,1970.937000,1970.937000,0.385000,0.385000,1971.322000
Q078,aggregation,1,1,7.836000,7.836000,7.836000,7.836000,0.398000,0.398000,8.234000
Q079,aggregation,1,1,539.718000,539.718000,539.718000,539.718000,0.338000,0.338000,540.056000
Q080,aggregation,1,1,801.045000,801.045000,801.045000,801.045000,0.396000,0.396000,801.441000
Q081,aggregation,1,1,87.620000,87.620000,87.620000,87.620000,0.227000,0.227000,87.847000
Q082,aggregation,1,1,1967.231000,1967.231000,1967.231000,1967.231000,0.307000,0.307000,1967.538000
Q083,aggregation,1,1,98.153000,98.153000,98.153000,98.153000,0.144000,0.144000,98.297000
Q084,aggregation,1,1,42.912000,42.912000,42.912000,42.912000,0.159000,0.159000,43.071000
Q085,aggregation,1,1,18.165000,18.165000,18.165000,18.165000,0.231000,0.231000,18.396000
Q086,complex_multi_join,1,1,17822.131000,17822.131000,17822.131000,17822.131000,0.953000,0.953000,17823.084000
Q087,complex_multi_join,1,1,2433.469000,2433.469000,2433.469000,2433.469000,0.869000,0.869000,2434.338000
Q088,complex_multi_join,1,1,8.735000,8.735000,8.735000,8.735000,0.465000,0.465000,9.200000
