query_id,category,expected_occurrences,observed_occurrences,total_execution_ms,mean_execution_ms,min_execution_ms,max_execution_ms,total_planning_ms,mean_planning_ms,total_planning_plus_execution_ms
Q061,complex_multi_join,1,1,129.266000,129.266000,129.266000,129.266000,10.655000,10.655000,139.921000
Q062,weak_owner,1,1,4.474000,4.474000,4.474000,4.474000,0.075000,0.075000,4.549000
Q063,relationship_join,1,1,2095.979000,2095.979000,2095.979000,2095.979000,0.190000,0.190000,2096.169000
Q064,selection_projection,1,1,2199.312000,2199.312000,2199.312000,2199.312000,0.074000,0.074000,2199.386000
Q065,relationship_join,1,1,49.917000,49.917000,49.917000,49.917000,0.261000,0.261000,50.178000
Q066,selection_projection,1,1,979.475000,979.475000,979.475000,979.475000,0.043000,0.043000,979.518000
Q067,aggregation,1,1,117.544000,117.544000,117.544000,117.544000,0.226000,0.226000,117.770000
Q068,weak_owner,1,1,213.488000,213.488000,213.488000,213.488000,0.116000,0.116000,213.604000
Q069,complex_multi_join,1,1,50.334000,50.334000,50.334000,50.334000,0.553000,0.553000,50.887000
Q070,aggregation,1,1,612.316000,612.316000,612.316000,612.316000,0.242000,0.242000,612.558000
Q071,weak_owner,1,1,3.736000,3.736000,3.736000,3.736000,0.065000,0.065000,3.801000
Q072,weak_owner,1,1,4.538000,4.538000,4.538000,4.538000,0.039000,0.039000,4.577000
Q073,selection_projection,1,1,1445.805000,1445.805000,1445.805000,1445.805000,0.048000,0.048000,1445.853000
Q074,weak_owner,1,1,10.651000,10.651000,10.651000,10.651000,0.169000,0.169000,10.820000
Q075,aggregation,1,1,14.870000,14.870000,14.870000,14.870000,0.213000,0.213000,15.083000
Q076,relationship_join,1,1,1399.120000,1399.120000,1399.120000,1399.120000,0.176000,0.176000,1399.296000
Q077,selection_projection,1,1,943.343000,943.343000,943.343000,943.343000,0.045000,0.045000,943.388000
Q078,complex_multi_join,1,1,34.465000,34.465000,34.465000,34.465000,0.586000,0.586000,35.051000
Q079,weak_owner,1,1,135.438000,135.438000,135.438000,135.438000,0.155000,0.155000,135.593000
Q080,relationship_join,1,1,607.021000,607.021000,607.021000,607.021000,0.209000,0.209000,607.230000
Q081,relationship_join,1,1,71.411000,71.411000,71.411000,71.411000,0.200000,0.200000,71.611000
Q082,selection_projection,1,1,1550.179000,1550.179000,1550.179000,1550.179000,0.058000,0.058000,1550.237000
Q083,selection_projection,1,1,1032.980000,1032.980000,1032.980000,1032.980000,0.047000,0.047000,1033.027000
Q084,weak_owner,1,1,153.711000,153.711000,153.711000,153.711000,0.148000,0.148000,153.859000
Q085,complex_multi_join,1,1,157.800000,157.800000,157.800000,157.800000,0.479000,0.479000,158.279000
Q086,selection_projection,1,1,1112.395000,1112.395000,1112.395000,1112.395000,0.058000,0.058000,1112.453000
Q087,selection_projection,1,1,1171.989000,1171.989000,1171.989000,1171.989000,0.050000,0.050000,1172.039000
Q088,weak_owner,1,1,35.126000,35.126000,35.126000,35.126000,10.923000,10.923000,46.049000
Q089,selection_projection,1,1,933.264000,933.264000,933.264000,933.264000,0.041000,0.041000,933.305000
Q090,relationship_join,1,1,35172.788000,35172.788000,35172.788000,35172.788000,0.272000,0.272000,35173.060000
Q091,complex_multi_join,1,1,1500.903000,1500.903000,1500.903000,1500.903000,0.631000,0.631000,1501.534000
Q092,relationship_join,1,1,14.145000,14.145000,14.145000,14.145000,0.197000,0.197000,14.342000
Q093,aggregation,1,1,12.375000,12.375000,12.375000,12.375000,0.253000,0.253000,12.628000
Q094,weak_owner,1,1,78.460000,78.460000,78.460000,78.460000,0.887000,0.887000,79.347000
Q095,selection_projection,1,1,1056.139000,1056.139000,1056.139000,1056.139000,0.060000,0.060000,1056.199000
Q096,aggregation,1,1,106.182000,106.182000,106.182000,106.182000,0.269000,0.269000,106.451000
Q097,complex_multi_join,1,1,3047.921000,3047.921000,3047.921000,3047.921000,0.512000,0.512000,3048.433000
Q098,selection_projection,1,1,1556.423000,1556.423000,1556.423000,1556.423000,0.059000,0.059000,1556.482000
Q099,selection_projection,1,1,1249.464000,1249.464000,1249.464000,1249.464000,0.055000,0.055000,1249.519000
Q100,weak_owner,1,1,6.807000,6.807000,6.807000,6.807000,7.846000,7.846000,14.653000
