query_id,category,expected_occurrences,observed_occurrences,total_execution_ms,mean_execution_ms,min_execution_ms,max_execution_ms,total_planning_ms,mean_planning_ms,total_planning_plus_execution_ms
Q054,relationship_join,1,1,15311.005000,15311.005000,15311.005000,15311.005000,0.281000,0.281000,15311.286000
Q055,relationship_join,1,1,179.766000,179.766000,179.766000,179.766000,0.264000,0.264000,180.030000
Q056,relationship_join,1,1,256.138000,256.138000,256.138000,256.138000,0.245000,0.245000,256.383000
Q057,relationship_join,1,1,3.086000,3.086000,3.086000,3.086000,0.229000,0.229000,3.315000
Q058,relationship_join,1,1,131.758000,131.758000,131.758000,131.758000,0.148000,0.148000,131.906000
Q059,relationship_join,1,1,532.659000,532.659000,532.659000,532.659000,0.209000,0.209000,532.868000
Q060,relationship_join,1,1,103.508000,103.508000,103.508000,103.508000,0.253000,0.253000,103.761000
Q061,relationship_join,1,1,49.102000,49.102000,49.102000,49.102000,0.279000,0.279000,49.381000
Q062,relationship_join,1,1,6.135000,6.135000,6.135000,6.135000,0.252000,0.252000,6.387000
Q063,relationship_join,1,1,33695.630000,33695.630000,33695.630000,33695.630000,0.217000,0.217000,33695.847000
Q064,relationship_join,1,1,172.861000,172.861000,172.861000,172.861000,0.228000,0.228000,173.089000
Q065,relationship_join,1,1,51.177000,51.177000,51.177000,51.177000,0.244000,0.244000,51.421000
Q066,relationship_join,1,1,674.597000,674.597000,674.597000,674.597000,0.248000,0.248000,674.845000
Q067,relationship_join,1,1,12.876000,12.876000,12.876000,12.876000,0.240000,0.240000,13.116000
Q068,relationship_join,1,1,2817.159000,2817.159000,2817.159000,2817.159000,0.258000,0.258000,2817.417000
Q069,relationship_join,1,1,2257.270000,2257.270000,2257.270000,2257.270000,0.377000,0.377000,2257.647000
Q070,relationship_join,1,1,160.839000,160.839000,160.839000,160.839000,0.396000,0.396000,161.235000
Q071,aggregation,1,1,2021.181000,2021.181000,2021.181000,2021.181000,0.380000,0.380000,2021.561000
Q072,aggregation,1,1,30429.774000,30429.774000,30429.774000,30429.774000,0.211000,0.211000,30429.985000
Q073,aggregation,1,1,3131.648000,3131.648000,3131.648000,3131.648000,0.256000,0.256000,3131.904000
Q074,aggregation,1,1,114.679000,114.679000,114.679000,114.679000,0.210000,0.210000,114.889000
Q075,aggregation,1,1,41935.602000,41935.602000,41935.602000,41935.602000,0.403000,0.403000,41936.005000
Q076,aggregation,1,1,162.450000,162.450000,162.450000,162.450000,0.202000,0.202000,162.652000
Q077,aggregation,1,1,482.613000,482.613000,482.613000,482.613000,0.214000,0.214000,482.827000
Q078,aggregation,1,1,4.047000,4.047000,4.047000,4.047000,0.232000,0.232000,4.279000
Q079,aggregation,1,1,116.805000,116.805000,116.805000,116.805000,0.190000,0.190000,116.995000
Q080,aggregation,1,1,170.979000,170.979000,170.979000,170.979000,0.222000,0.222000,171.201000
Q081,aggregation,1,1,71.819000,71.819000,71.819000,71.819000,0.388000,0.388000,72.207000
Q082,aggregation,1,1,48.904000,48.904000,48.904000,48.904000,0.146000,0.146000,49.050000
Q083,aggregation,1,1,124.930000,124.930000,124.930000,124.930000,0.147000,0.147000,125.077000
Q084,aggregation,1,1,46.369000,46.369000,46.369000,46.369000,0.162000,0.162000,46.531000
Q085,aggregation,1,1,17.963000,17.963000,17.963000,17.963000,0.259000,0.259000,18.222000
Q086,complex_multi_join,1,1,5817.923000,5817.923000,5817.923000,5817.923000,0.543000,0.543000,5818.466000
Q087,complex_multi_join,1,1,78.252000,78.252000,78.252000,78.252000,0.414000,0.414000,78.666000
Q088,complex_multi_join,1,1,3.514000,3.514000,3.514000,3.514000,0.299000,0.299000,3.813000
Q089,complex_multi_join,1,1,360.139000,360.139000,360.139000,360.139000,0.419000,0.419000,360.558000
Q090,complex_multi_join,1,1,287.179000,287.179000,287.179000,287.179000,0.384000,0.384000,287.563000
Q091,complex_multi_join,1,1,22.342000,22.342000,22.342000,22.342000,0.331000,0.331000,22.673000
Q092,complex_multi_join,1,1,5110.226000,5110.226000,5110.226000,5110.226000,1.005000,1.005000,5111.231000
Q093,complex_multi_join,1,1,460.722000,460.722000,460.722000,460.722000,0.487000,0.487000,461.209000
Q094,complex_multi_join,1,1,11.549000,11.549000,11.549000,11.549000,0.301000,0.301000,11.850000
Q095,complex_multi_join,1,1,54.405000,54.405000,54.405000,54.405000,0.665000,0.665000,55.070000
Q096,complex_multi_join,1,1,188.680000,188.680000,188.680000,188.680000,0.638000,0.638000,189.318000
Q097,complex_multi_join,1,1,16262.011000,16262.011000,16262.011000,16262.011000,0.516000,0.516000,16262.527000
Q098,complex_multi_join,1,1,3000.935000,3000.935000,3000.935000,3000.935000,1.275000,1.275000,3002.210000
Q099,complex_multi_join,1,1,334.168000,334.168000,334.168000,334.168000,0.448000,0.448000,334.616000
Q100,complex_multi_join,1,1,582.152000,582.152000,582.152000,582.152000,0.506000,0.506000,582.658000
