query_id,category,expected_occurrences,observed_occurrences,total_execution_ms,mean_execution_ms,min_execution_ms,max_execution_ms,total_planning_ms,mean_planning_ms,total_planning_plus_execution_ms
Q054,relationship_join,1,1,16787.822000,16787.822000,16787.822000,16787.822000,0.969000,0.969000,16788.791000
Q055,relationship_join,1,1,2904.265000,2904.265000,2904.265000,2904.265000,43.526000,43.526000,2947.791000
Q056,relationship_join,1,1,1627.461000,1627.461000,1627.461000,1627.461000,2.426000,2.426000,1629.887000
Q057,relationship_join,1,1,4.009000,4.009000,4.009000,4.009000,0.441000,0.441000,4.450000
Q058,relationship_join,1,1,218.493000,218.493000,218.493000,218.493000,0.517000,0.517000,219.010000
Q059,relationship_join,1,1,682.308000,682.308000,682.308000,682.308000,42.785000,42.785000,725.093000
Q060,relationship_join,1,1,72.928000,72.928000,72.928000,72.928000,1.091000,1.091000,74.019000
Q061,relationship_join,1,1,55.567000,55.567000,55.567000,55.567000,0.728000,0.728000,56.295000
Q062,relationship_join,1,1,6.481000,6.481000,6.481000,6.481000,1.228000,1.228000,7.709000
Q063,relationship_join,1,1,34008.951000,34008.951000,34008.951000,34008.951000,0.779000,0.779000,34009.730000
Q064,relationship_join,1,1,216.948000,216.948000,216.948000,216.948000,1.285000,1.285000,218.233000
Q065,relationship_join,1,1,52.862000,52.862000,52.862000,52.862000,1.849000,1.849000,54.711000
Q066,relationship_join,1,1,787.007000,787.007000,787.007000,787.007000,0.875000,0.875000,787.882000
Q067,relationship_join,1,1,57.361000,57.361000,57.361000,57.361000,2.289000,2.289000,59.650000
Q068,relationship_join,1,1,3003.317000,3003.317000,3003.317000,3003.317000,0.656000,0.656000,3003.973000
Q069,relationship_join,1,1,2014.940000,2014.940000,2014.940000,2014.940000,1.239000,1.239000,2016.179000
Q070,relationship_join,1,1,340.245000,340.245000,340.245000,340.245000,0.695000,0.695000,340.940000
Q071,aggregation,1,1,2132.279000,2132.279000,2132.279000,2132.279000,1.448000,1.448000,2133.727000
Q072,aggregation,1,1,31598.856000,31598.856000,31598.856000,31598.856000,43.881000,43.881000,31642.737000
Q073,aggregation,1,1,3195.086000,3195.086000,3195.086000,3195.086000,2.597000,2.597000,3197.683000
Q074,aggregation,1,1,145.469000,145.469000,145.469000,145.469000,14.607000,14.607000,160.076000
Q075,aggregation,1,1,43867.290000,43867.290000,43867.290000,43867.290000,1.723000,1.723000,43869.013000
Q076,aggregation,1,1,253.358000,253.358000,253.358000,253.358000,0.927000,0.927000,254.285000
Q077,aggregation,1,1,506.322000,506.322000,506.322000,506.322000,0.595000,0.595000,506.917000
Q078,aggregation,1,1,5.756000,5.756000,5.756000,5.756000,0.741000,0.741000,6.497000
Q079,aggregation,1,1,125.722000,125.722000,125.722000,125.722000,0.927000,0.927000,126.649000
Q080,aggregation,1,1,185.169000,185.169000,185.169000,185.169000,1.366000,1.366000,186.535000
Q081,aggregation,1,1,393.348000,393.348000,393.348000,393.348000,1.315000,1.315000,394.663000
Q082,aggregation,1,1,101.967000,101.967000,101.967000,101.967000,0.294000,0.294000,102.261000
Q083,aggregation,1,1,232.297000,232.297000,232.297000,232.297000,0.150000,0.150000,232.447000
Q084,aggregation,1,1,53.102000,53.102000,53.102000,53.102000,25.109000,25.109000,78.211000
Q085,aggregation,1,1,41.260000,41.260000,41.260000,41.260000,1.698000,1.698000,42.958000
Q086,complex_multi_join,1,1,5993.268000,5993.268000,5993.268000,5993.268000,2.299000,2.299000,5995.567000
Q087,complex_multi_join,1,1,74.673000,74.673000,74.673000,74.673000,0.440000,0.440000,75.113000
Q088,complex_multi_join,1,1,4.205000,4.205000,4.205000,4.205000,0.283000,0.283000,4.488000
Q089,complex_multi_join,1,1,458.995000,458.995000,458.995000,458.995000,0.389000,0.389000,459.384000
Q090,complex_multi_join,1,1,310.804000,310.804000,310.804000,310.804000,26.729000,26.729000,337.533000
Q091,complex_multi_join,1,1,35.360000,35.360000,35.360000,35.360000,2.707000,2.707000,38.067000
Q092,complex_multi_join,1,1,5154.445000,5154.445000,5154.445000,5154.445000,1.143000,1.143000,5155.588000
Q093,complex_multi_join,1,1,526.510000,526.510000,526.510000,526.510000,27.416000,27.416000,553.926000
Q094,complex_multi_join,1,1,10.075000,10.075000,10.075000,10.075000,0.352000,0.352000,10.427000
Q095,complex_multi_join,1,1,124.723000,124.723000,124.723000,124.723000,1.897000,1.897000,126.620000
Q096,complex_multi_join,1,1,118.955000,118.955000,118.955000,118.955000,0.373000,0.373000,119.328000
Q097,complex_multi_join,1,1,16821.124000,16821.124000,16821.124000,16821.124000,1.409000,1.409000,16822.533000
Q098,complex_multi_join,1,1,3221.959000,3221.959000,3221.959000,3221.959000,2.281000,2.281000,3224.240000
Q099,complex_multi_join,1,1,381.147000,381.147000,381.147000,381.147000,0.932000,0.932000,382.079000
Q100,complex_multi_join,1,1,669.653000,669.653000,669.653000,669.653000,0.621000,0.621000,670.274000
