query_id,category,expected_occurrences,observed_occurrences,total_execution_ms,mean_execution_ms,min_execution_ms,max_execution_ms,total_planning_ms,mean_planning_ms,total_planning_plus_execution_ms
Q064,selection_projection,1,1,22.550000,22.550000,22.550000,22.550000,0.033000,0.033000,22.583000
Q065,selection_projection,1,1,72.535000,72.535000,72.535000,72.535000,0.029000,0.029000,72.564000
Q066,selection_projection,1,1,35.176000,35.176000,35.176000,35.176000,0.063000,0.063000,35.239000
Q067,selection_projection,1,1,34.660000,34.660000,34.660000,34.660000,0.095000,0.095000,34.755000
Q068,selection_projection,1,1,44.677000,44.677000,44.677000,44.677000,0.038000,0.038000,44.715000
Q069,selection_projection,1,1,12.476000,12.476000,12.476000,12.476000,0.071000,0.071000,12.547000
Q070,selection_projection,1,1,88.385000,88.385000,88.385000,88.385000,0.093000,0.093000,88.478000
Q071,selection_projection,1,1,19.581000,19.581000,19.581000,19.581000,0.042000,0.042000,19.623000
Q072,selection_projection,1,1,24.966000,24.966000,24.966000,24.966000,0.040000,0.040000,25.006000
Q073,selection_projection,1,1,18.270000,18.270000,18.270000,18.270000,0.075000,0.075000,18.345000
Q074,selection_projection,1,1,184.875000,184.875000,184.875000,184.875000,0.047000,0.047000,184.922000
Q075,selection_projection,1,1,1.932000,1.932000,1.932000,1.932000,0.037000,0.037000,1.969000
Q076,selection_projection,1,1,79.315000,79.315000,79.315000,79.315000,0.133000,0.133000,79.448000
Q077,selection_projection,1,1,137.415000,137.415000,137.415000,137.415000,0.035000,0.035000,137.450000
Q078,selection_projection,1,1,1022.094000,1022.094000,1022.094000,1022.094000,0.154000,0.154000,1022.248000
Q079,selection_projection,1,1,21.599000,21.599000,21.599000,21.599000,0.041000,0.041000,21.640000
Q080,selection_projection,1,1,122.106000,122.106000,122.106000,122.106000,0.040000,0.040000,122.146000
Q081,selection_projection,1,1,1.295000,1.295000,1.295000,1.295000,0.060000,0.060000,1.355000
Q082,selection_projection,1,1,29.901000,29.901000,29.901000,29.901000,0.023000,0.023000,29.924000
Q083,selection_projection,1,1,126.036000,126.036000,126.036000,126.036000,0.084000,0.084000,126.120000
Q084,selection_projection,1,1,13.124000,13.124000,13.124000,13.124000,0.049000,0.049000,13.173000
Q085,selection_projection,1,1,23.376000,23.376000,23.376000,23.376000,0.033000,0.033000,23.409000
Q086,selection_projection,1,1,42.966000,42.966000,42.966000,42.966000,0.055000,0.055000,43.021000
Q087,selection_projection,1,1,205.877000,205.877000,205.877000,205.877000,0.043000,0.043000,205.920000
Q088,selection_projection,1,1,131.015000,131.015000,131.015000,131.015000,0.042000,0.042000,131.057000
Q089,selection_projection,1,1,1475.590000,1475.590000,1475.590000,1475.590000,0.061000,0.061000,1475.651000
Q090,selection_projection,1,1,42.781000,42.781000,42.781000,42.781000,0.053000,0.053000,42.834000
Q091,selection_projection,1,1,40.246000,40.246000,40.246000,40.246000,0.032000,0.032000,40.278000
Q092,selection_projection,1,1,11.721000,11.721000,11.721000,11.721000,0.037000,0.037000,11.758000
Q093,selection_projection,1,1,3.360000,3.360000,3.360000,3.360000,0.060000,0.060000,3.420000
Q094,selection_projection,1,1,8.843000,8.843000,8.843000,8.843000,0.027000,0.027000,8.870000
Q095,selection_projection,1,1,207.218000,207.218000,207.218000,207.218000,0.125000,0.125000,207.343000
Q096,selection_projection,1,1,15.489000,15.489000,15.489000,15.489000,0.044000,0.044000,15.533000
Q097,selection_projection,1,1,1.278000,1.278000,1.278000,1.278000,0.056000,0.056000,1.334000
Q098,selection_projection,1,1,13.152000,13.152000,13.152000,13.152000,0.022000,0.022000,13.174000
Q099,selection_projection,1,1,52.847000,52.847000,52.847000,52.847000,0.017000,0.017000,52.864000
Q100,selection_projection,1,1,14.062000,14.062000,14.062000,14.062000,0.026000,0.026000,14.088000
