query_id,category,expected_occurrences,observed_occurrences,total_execution_ms,mean_execution_ms,min_execution_ms,max_execution_ms,total_planning_ms,mean_planning_ms,total_planning_plus_execution_ms
Q062,weak_owner,1,1,133.921000,133.921000,133.921000,133.921000,0.113000,0.113000,134.034000
Q063,relationship_join,1,1,1941.298000,1941.298000,1941.298000,1941.298000,0.352000,0.352000,1941.650000
Q064,selection_projection,1,1,0.277000,0.277000,0.277000,0.277000,0.044000,0.044000,0.321000
Q065,relationship_join,1,1,11831.453000,11831.453000,11831.453000,11831.453000,0.488000,0.488000,11831.941000
Q066,selection_projection,1,1,178.266000,178.266000,178.266000,178.266000,0.079000,0.079000,178.345000
Q067,aggregation,1,1,7.381000,7.381000,7.381000,7.381000,9.604000,9.604000,16.985000
Q068,weak_owner,1,1,44.583000,44.583000,44.583000,44.583000,0.259000,0.259000,44.842000
Q069,complex_multi_join,1,1,6317.949000,6317.949000,6317.949000,6317.949000,0.704000,0.704000,6318.653000
Q070,aggregation,1,1,353.174000,353.174000,353.174000,353.174000,0.270000,0.270000,353.444000
Q071,weak_owner,1,1,0.483000,0.483000,0.483000,0.483000,0.050000,0.050000,0.533000
Q072,weak_owner,1,1,145.924000,145.924000,145.924000,145.924000,0.139000,0.139000,146.063000
Q073,selection_projection,1,1,7.309000,7.309000,7.309000,7.309000,0.081000,0.081000,7.390000
Q074,weak_owner,1,1,160.870000,160.870000,160.870000,160.870000,8.495000,8.495000,169.365000
Q075,aggregation,1,1,32.535000,32.535000,32.535000,32.535000,0.201000,0.201000,32.736000
Q076,relationship_join,1,1,572.905000,572.905000,572.905000,572.905000,0.398000,0.398000,573.303000
Q077,selection_projection,1,1,1.031000,1.031000,1.031000,1.031000,0.043000,0.043000,1.074000
Q078,complex_multi_join,1,1,4773.019000,4773.019000,4773.019000,4773.019000,1.069000,1.069000,4774.088000
Q079,weak_owner,1,1,7.279000,7.279000,7.279000,7.279000,0.149000,0.149000,7.428000
Q080,relationship_join,1,1,288.392000,288.392000,288.392000,288.392000,0.607000,0.607000,288.999000
Q081,relationship_join,1,1,876.164000,876.164000,876.164000,876.164000,0.440000,0.440000,876.604000
Q082,selection_projection,1,1,108.830000,108.830000,108.830000,108.830000,0.070000,0.070000,108.900000
Q083,selection_projection,1,1,7.520000,7.520000,7.520000,7.520000,0.061000,0.061000,7.581000
Q084,weak_owner,1,1,150.563000,150.563000,150.563000,150.563000,0.148000,0.148000,150.711000
Q085,complex_multi_join,1,1,3925.969000,3925.969000,3925.969000,3925.969000,1.157000,1.157000,3927.126000
Q086,selection_projection,1,1,136.788000,136.788000,136.788000,136.788000,0.061000,0.061000,136.849000
Q087,selection_projection,1,1,16.907000,16.907000,16.907000,16.907000,0.043000,0.043000,16.950000
Q088,weak_owner,1,1,15.299000,15.299000,15.299000,15.299000,0.117000,0.117000,15.416000
Q089,selection_projection,1,1,1668.664000,1668.664000,1668.664000,1668.664000,0.157000,0.157000,1668.821000
Q090,relationship_join,1,1,58661.869000,58661.869000,58661.869000,58661.869000,0.677000,0.677000,58662.546000
Q091,complex_multi_join,1,1,7700.908000,7700.908000,7700.908000,7700.908000,9.102000,9.102000,7710.010000
Q092,relationship_join,1,1,530.015000,530.015000,530.015000,530.015000,0.248000,0.248000,530.263000
Q093,aggregation,1,1,1.858000,1.858000,1.858000,1.858000,0.402000,0.402000,2.260000
Q094,weak_owner,1,1,13.117000,13.117000,13.117000,13.117000,0.110000,0.110000,13.227000
Q095,selection_projection,1,1,35.792000,35.792000,35.792000,35.792000,0.051000,0.051000,35.843000
Q096,aggregation,1,1,260.436000,260.436000,260.436000,260.436000,0.368000,0.368000,260.804000
Q097,complex_multi_join,1,1,174631.370000,174631.370000,174631.370000,174631.370000,0.961000,0.961000,174632.331000
Q098,selection_projection,1,1,167.088000,167.088000,167.088000,167.088000,0.122000,0.122000,167.210000
Q099,selection_projection,1,1,880.384000,880.384000,880.384000,880.384000,0.090000,0.090000,880.474000
Q100,weak_owner,1,1,7.658000,7.658000,7.658000,7.658000,0.153000,0.153000,7.811000
