query_id,category,expected_occurrences,observed_occurrences,total_execution_ms,mean_execution_ms,min_execution_ms,max_execution_ms,total_planning_ms,mean_planning_ms,total_planning_plus_execution_ms
Q062,weak_owner,1,1,3.987000,3.987000,3.987000,3.987000,0.076000,0.076000,4.063000
Q063,relationship_join,1,1,2939.549000,2939.549000,2939.549000,2939.549000,0.149000,0.149000,2939.698000
Q064,selection_projection,1,1,2049.920000,2049.920000,2049.920000,2049.920000,0.113000,0.113000,2050.033000
Q065,relationship_join,1,1,58.869000,58.869000,58.869000,58.869000,0.203000,0.203000,59.072000
Q066,selection_projection,1,1,117.818000,117.818000,117.818000,117.818000,0.128000,0.128000,117.946000
Q067,aggregation,1,1,157.020000,157.020000,157.020000,157.020000,65.199000,65.199000,222.219000
Q068,weak_owner,1,1,208.144000,208.144000,208.144000,208.144000,0.131000,0.131000,208.275000
Q069,complex_multi_join,1,1,212.934000,212.934000,212.934000,212.934000,2.600000,2.600000,215.534000
Q070,aggregation,1,1,130.926000,130.926000,130.926000,130.926000,1.092000,1.092000,132.018000
Q071,weak_owner,1,1,7.927000,7.927000,7.927000,7.927000,0.205000,0.205000,8.132000
Q072,weak_owner,1,1,4.082000,4.082000,4.082000,4.082000,0.048000,0.048000,4.130000
Q073,selection_projection,1,1,1391.222000,1391.222000,1391.222000,1391.222000,0.030000,0.030000,1391.252000
Q074,weak_owner,1,1,8.309000,8.309000,8.309000,8.309000,0.158000,0.158000,8.467000
Q075,aggregation,1,1,14.970000,14.970000,14.970000,14.970000,0.258000,0.258000,15.228000
Q076,relationship_join,1,1,2280.520000,2280.520000,2280.520000,2280.520000,0.342000,0.342000,2280.862000
Q077,selection_projection,1,1,1313.332000,1313.332000,1313.332000,1313.332000,0.122000,0.122000,1313.454000
Q078,complex_multi_join,1,1,120.328000,120.328000,120.328000,120.328000,0.487000,0.487000,120.815000
Q079,weak_owner,1,1,93.919000,93.919000,93.919000,93.919000,0.160000,0.160000,94.079000
Q080,relationship_join,1,1,106.737000,106.737000,106.737000,106.737000,0.313000,0.313000,107.050000
Q081,relationship_join,1,1,19.697000,19.697000,19.697000,19.697000,0.327000,0.327000,20.024000
Q082,selection_projection,1,1,2192.209000,2192.209000,2192.209000,2192.209000,0.134000,0.134000,2192.343000
Q083,selection_projection,1,1,139.816000,139.816000,139.816000,139.816000,16.750000,16.750000,156.566000
Q084,weak_owner,1,1,179.782000,179.782000,179.782000,179.782000,0.154000,0.154000,179.936000
Q085,complex_multi_join,1,1,188.571000,188.571000,188.571000,188.571000,0.457000,0.457000,189.028000
Q086,selection_projection,1,1,1685.653000,1685.653000,1685.653000,1685.653000,0.172000,0.172000,1685.825000
Q087,selection_projection,1,1,1111.151000,1111.151000,1111.151000,1111.151000,0.050000,0.050000,1111.201000
Q088,weak_owner,1,1,13.384000,13.384000,13.384000,13.384000,42.167000,42.167000,55.551000
Q089,selection_projection,1,1,25.537000,25.537000,25.537000,25.537000,0.146000,0.146000,25.683000
Q090,relationship_join,1,1,35127.264000,35127.264000,35127.264000,35127.264000,0.249000,0.249000,35127.513000
Q091,complex_multi_join,1,1,1736.506000,1736.506000,1736.506000,1736.506000,42.755000,42.755000,1779.261000
Q092,relationship_join,1,1,13.885000,13.885000,13.885000,13.885000,0.203000,0.203000,14.088000
Q093,aggregation,1,1,11.589000,11.589000,11.589000,11.589000,0.221000,0.221000,11.810000
Q094,weak_owner,1,1,34.087000,34.087000,34.087000,34.087000,0.939000,0.939000,35.026000
Q095,selection_projection,1,1,972.749000,972.749000,972.749000,972.749000,0.060000,0.060000,972.809000
Q096,aggregation,1,1,38.831000,38.831000,38.831000,38.831000,0.221000,0.221000,39.052000
Q097,complex_multi_join,1,1,5122.684000,5122.684000,5122.684000,5122.684000,0.485000,0.485000,5123.169000
Q098,selection_projection,1,1,1483.671000,1483.671000,1483.671000,1483.671000,0.061000,0.061000,1483.732000
Q099,selection_projection,1,1,1889.170000,1889.170000,1889.170000,1889.170000,0.107000,0.107000,1889.277000
Q100,weak_owner,1,1,9.720000,9.720000,9.720000,9.720000,0.271000,0.271000,9.991000
