query_id,category,expected_occurrences,observed_occurrences,total_execution_ms,mean_execution_ms,min_execution_ms,max_execution_ms,total_planning_ms,mean_planning_ms,total_planning_plus_execution_ms
Q054,relationship_join,1,1,6017.981000,6017.981000,6017.981000,6017.981000,1.164000,1.164000,6019.145000
Q055,relationship_join,1,1,182.666000,182.666000,182.666000,182.666000,1.392000,1.392000,184.058000
Q056,relationship_join,1,1,268.437000,268.437000,268.437000,268.437000,1.517000,1.517000,269.954000
Q057,relationship_join,1,1,3.921000,3.921000,3.921000,3.921000,0.194000,0.194000,4.115000
Q058,relationship_join,1,1,261.350000,261.350000,261.350000,261.350000,0.173000,0.173000,261.523000
Q059,relationship_join,1,1,511.122000,511.122000,511.122000,511.122000,0.935000,0.935000,512.057000
Q060,relationship_join,1,1,41.552000,41.552000,41.552000,41.552000,0.199000,0.199000,41.751000
Q061,relationship_join,1,1,19.433000,19.433000,19.433000,19.433000,0.835000,0.835000,20.268000
Q062,relationship_join,1,1,6.589000,6.589000,6.589000,6.589000,0.179000,0.179000,6.768000
Q063,relationship_join,1,1,34691.105000,34691.105000,34691.105000,34691.105000,0.886000,0.886000,34691.991000
Q064,relationship_join,1,1,206.894000,206.894000,206.894000,206.894000,0.675000,0.675000,207.569000
Q065,relationship_join,1,1,48.501000,48.501000,48.501000,48.501000,1.110000,1.110000,49.611000
Q066,relationship_join,1,1,780.280000,780.280000,780.280000,780.280000,1.439000,1.439000,781.719000
Q067,relationship_join,1,1,43.687000,43.687000,43.687000,43.687000,1.024000,1.024000,44.711000
Q068,relationship_join,1,1,2276.780000,2276.780000,2276.780000,2276.780000,0.612000,0.612000,2277.392000
Q069,relationship_join,1,1,1672.576000,1672.576000,1672.576000,1672.576000,9.413000,9.413000,1681.989000
Q070,relationship_join,1,1,54.373000,54.373000,54.373000,54.373000,2.349000,2.349000,56.722000
Q071,aggregation,1,1,2310.347000,2310.347000,2310.347000,2310.347000,0.683000,0.683000,2311.030000
Q072,aggregation,1,1,30822.926000,30822.926000,30822.926000,30822.926000,0.230000,0.230000,30823.156000
Q073,aggregation,1,1,2107.458000,2107.458000,2107.458000,2107.458000,0.337000,0.337000,2107.795000
Q074,aggregation,1,1,118.838000,118.838000,118.838000,118.838000,0.245000,0.245000,119.083000
Q075,aggregation,1,1,42327.258000,42327.258000,42327.258000,42327.258000,0.437000,0.437000,42327.695000
Q076,aggregation,1,1,282.475000,282.475000,282.475000,282.475000,0.209000,0.209000,282.684000
Q077,aggregation,1,1,493.681000,493.681000,493.681000,493.681000,0.228000,0.228000,493.909000
Q078,aggregation,1,1,4.887000,4.887000,4.887000,4.887000,0.346000,0.346000,5.233000
